,date,icon01_x,icon01_y,icon02_x,icon02_y,icon03_x,icon03_y,icon04_x,icon04_y,icon05_x,icon05_y,icon06_x,icon06_y,icon07_x,icon07_y,icon08_x,icon08_y,icon11_x,icon11_y,icon15_x,icon15_y,icon01_nx,icon01_ny,icon02_nx,icon02_ny,icon03_nx,icon03_ny,icon04_nx,icon04_ny,icon05_nx,icon05_ny,icon06_nx,icon06_ny,icon07_nx,icon07_ny,icon08_nx,icon08_ny,icon11_nx,icon11_ny,icon15_nx,icon15_ny,"icon01_nx_[6, 1]","icon01_ny_[6, 1]","icon01_nx_[6, 3]","icon01_ny_[6, 3]","icon01_nx_[12, 1]","icon01_ny_[12, 1]","icon01_nx_[12, 3]","icon01_ny_[12, 3]","icon02_nx_[6, 1]","icon02_ny_[6, 1]","icon02_nx_[6, 3]","icon02_ny_[6, 3]","icon02_nx_[12, 1]","icon02_ny_[12, 1]","icon02_nx_[12, 3]","icon02_ny_[12, 3]","icon03_nx_[6, 1]","icon03_ny_[6, 1]","icon03_nx_[6, 3]","icon03_ny_[6, 3]","icon03_nx_[12, 1]","icon03_ny_[12, 1]","icon03_nx_[12, 3]","icon03_ny_[12, 3]","icon04_nx_[6, 1]","icon04_ny_[6, 1]","icon04_nx_[6, 3]","icon04_ny_[6, 3]","icon04_nx_[12, 1]","icon04_ny_[12, 1]","icon04_nx_[12, 3]","icon04_ny_[12, 3]","icon05_nx_[6, 1]","icon05_ny_[6, 1]","icon05_nx_[6, 3]","icon05_ny_[6, 3]","icon05_nx_[12, 1]","icon05_ny_[12, 1]","icon05_nx_[12, 3]","icon05_ny_[12, 3]","icon06_nx_[6, 1]","icon06_ny_[6, 1]","icon06_nx_[6, 3]","icon06_ny_[6, 3]","icon06_nx_[12, 1]","icon06_ny_[12, 1]","icon06_nx_[12, 3]","icon06_ny_[12, 3]","icon07_nx_[6, 1]","icon07_ny_[6, 1]","icon07_nx_[6, 3]","icon07_ny_[6, 3]","icon07_nx_[12, 1]","icon07_ny_[12, 1]","icon07_nx_[12, 3]","icon07_ny_[12, 3]","icon08_nx_[6, 1]","icon08_ny_[6, 1]","icon08_nx_[6, 3]","icon08_ny_[6, 3]","icon08_nx_[12, 1]","icon08_ny_[12, 1]","icon08_nx_[12, 3]","icon08_ny_[12, 3]","icon11_nx_[6, 1]","icon11_ny_[6, 1]","icon11_nx_[6, 3]","icon11_ny_[6, 3]","icon11_nx_[12, 1]","icon11_ny_[12, 1]","icon11_nx_[12, 3]","icon11_ny_[12, 3]","icon15_nx_[6, 1]","icon15_ny_[6, 1]","icon15_nx_[6, 3]","icon15_ny_[6, 3]","icon15_nx_[12, 1]","icon15_ny_[12, 1]","icon15_nx_[12, 3]","icon15_ny_[12, 3]"
10,2003/12,314.4014932,260.8956837,312.2279932,222.5280032,260.1260945,274.9753639,226.4678953,270.7654438,279.728994,281.396964,352.7792922,205.8944029,296.4131936,252.4795236,313.1180932,269.7019238,302.9543935,250.4812835,303.9272934,274.0406439,1.321228026,-0.342744306,1.255860568,-1.661863285,-0.311090791,0.141329089,-1.323352574,-0.003412145,0.278461429,0.362110081,2.475430577,-2.233742988,0.78023449,-0.632100253,1.282630098,-0.03997702,0.976959412,-0.700801731,1.006219132,0.109192487,1.41672677,-0.325258957,1.036972965,-0.263592106,1.321228026,-0.342744306,1.321228026,-0.342744306,1.49305106,-1.417119016,0.781230566,-1.518981925,1.255860568,-1.661863285,1.255860568,-1.661863285,-0.293721723,0.117150724,-0.129929549,0.149983198,-0.311090791,0.141329089,-0.311090791,0.141329089,-1.472577144,0.057900444,-1.336488321,0.663928451,-1.323352574,-0.003412145,-1.323352574,-0.003412145,0.206743989,0.356669632,0.331440197,0.421739927,0.278461429,0.362110081,0.278461429,0.362110081,2.334485885,-2.078740815,1.883699442,-1.888413683,2.475430577,-2.233742988,2.475430577,-2.233742988,0.90019934,-0.596674077,0.811112832,-0.574849022,0.78023449,-0.632100253,0.78023449,-0.632100253,0.9596526,0.184612285,0.997503471,0.04290758,1.282630098,-0.03997702,1.282630098,-0.03997702,1.041330795,-0.623395535,0.95386291,-0.470303845,0.976959412,-0.700801731,0.976959412,-0.700801731,0.990406432,0.123717219,0.683615161,0.382416871,1.006219132,0.109192487,1.006219132,0.109192487
11,2004/01,304.1963934,254.8163236,285.6905939,219.7385631,257.3936946,277.2201639,240.481795,276.0131239,278.9837941,279.796164,330.7337928,195.0972828,290.6999938,248.7995235,309.2264933,262.7283237,290.2652938,246.8785635,294.0119937,269.7718438,1.014312246,-0.551758746,0.457755029,-1.757767005,-0.393267024,0.218507545,-0.901888105,0.17700831,0.256049729,0.307072986,1.812417785,-2.604958707,0.608411457,-0.758622311,1.165591221,-0.279736321,0.595337965,-0.824666826,0.708019012,-0.037573101,0.957535939,-0.407852557,0.881896451,-0.487333714,1.014312246,-0.551758746,1.014312246,-0.551758746,0.581517417,-1.658194145,0.709015088,-1.705703178,0.457755029,-1.757767005,0.457755029,-1.757767005,-0.393267024,0.183245847,-0.144870682,0.235651284,-0.393267024,0.218507545,-0.393267024,0.218507545,-1.146922691,0.114468456,-0.912471408,0.192924785,-0.901888105,0.17700831,-0.901888105,0.17700831,0.183460723,0.294446084,-0.142505003,0.366879963,0.256049729,0.307072986,0.256049729,0.307072986,1.832463805,-2.430117875,1.082854695,-1.405225942,1.812417785,-2.604958707,1.812417785,-2.604958707,0.625531505,-0.757167307,0.795486897,-0.729471629,0.608411457,-0.758622311,0.608411457,-0.758622311,0.913272831,-0.228305104,1.149031465,-0.146141679,1.165591221,-0.279736321,1.165591221,-0.279736321,0.845664203,-0.791404176,0.793619255,-0.720513867,0.595337965,-0.824666826,0.595337965,-0.824666826,0.684424473,-0.023908719,0.411997808,0.227262871,0.708019012,-0.037573101,0.708019012,-0.037573101
12,2004/02,292.2524937,250.8566436,257.0624946,222.0422432,250.2521948,280.730884,243.9800949,280.642564,276.6239941,278.6185639,294.4259937,190.7548827,284.2001939,246.2787235,294.8192937,258.3160037,280.060194,245.0937635,277.5554941,268.4286438,0.655102498,-0.687896481,-0.40322778,-1.678564197,-0.608045816,0.339209588,-0.796677624,0.336173059,0.185079345,0.266585927,0.720469957,-2.754254736,0.412931629,-0.845289921,0.732298354,-0.431436268,0.288422184,-0.886030024,0.21309397,-0.083753652,0.806256964,-0.625318671,0.591851701,-0.727902755,0.844356854,-0.652065434,0.655102498,-0.687896481,-0.40322778,-1.67433836,0.275908985,-1.602954615,-0.099798263,-1.715660464,-0.40322778,-1.678564197,-0.532344074,0.28794285,-0.375399919,0.257615513,-0.46928004,0.313070131,-0.608045816,0.339209588,-0.823447155,0.279427916,-0.993402546,0.203375507,-0.756647838,0.257615513,-0.796677624,0.336173059,0.12805402,0.276163647,-0.526118601,0.284299015,0.193296969,0.256527423,0.185079345,0.266585927,1.177108344,-2.578136031,0.816902521,-2.141217407,1.517517165,-2.668649912,0.720469957,-2.754254736,0.553316027,-0.701421689,0.450035443,-0.808130393,0.513286241,-0.825691654,0.412931629,-0.845289921,1.143490794,-0.3871662,0.350739161,-0.119420221,0.711380767,-0.335646418,0.732298354,-0.431436268,0.458128557,-0.902553805,0.562405217,-0.815152367,0.37010038,-0.901857933,0.288422184,-0.886030024,0.231459114,-0.116624083,0.107323197,-0.121343356,0.375080758,-0.121343356,0.21309397,-0.083753652
13,2004/03,273.5396942,250.2310435,236.7143951,227.9596832,246.1742949,284.966564,239.053495,286.144164,269.4824943,278.7105639,260.6642945,192.4145627,274.2227942,245.5280035,274.4090942,257.5321636,272.0492942,244.7294435,260.7884945,270.0662438,0.092319809,-0.70940523,-1.015191699,-1.475116727,-0.730687619,0.484836478,-0.944843863,0.525323536,-0.029699446,0.269748978,-0.294904563,-2.697193288,0.112863868,-0.871100421,0.118466793,-0.458385467,0.047496409,-0.898555708,-0.29116928,-0.027451336,0.244657115,-0.725207836,0.184519053,-0.904110026,0.478548106,-0.717338164,0.092319809,-0.70940523,-0.917140512,-1.529913431,-0.479116286,-1.518311358,-0.960656563,-1.537264362,-1.015191699,-1.475116727,-0.683498539,0.417147176,-0.242859615,0.439060797,-0.471832484,0.466655258,-0.730687619,0.484836478,-0.942353674,0.571681218,-1.241176341,0.466338953,-0.930027239,0.475144888,-0.944843863,0.525323536,0.02377736,0.266041882,-0.010089209,0.196986143,0.199148913,0.239737946,-0.029699446,0.269748978,0.257855116,-2.603313921,-0.627780563,-2.421628245,0.02601853,-2.640119187,-0.294904563,-2.697193288,0.108007999,-0.789354519,0.322600027,-0.890521557,0.1179065,-0.860510525,0.112863868,-0.871100421,0.278523684,-0.422579724,0.212346914,-0.389279119,0.458751104,-0.483145834,0.118466793,-0.458385467,0.17063625,-0.898935274,0.356030813,-0.847870971,0.268874202,-0.909563127,0.047496409,-0.898555708,-0.20376365,-0.197066808,0.224175311,-0.133565387,-0.21260382,-0.186843825,-0.29116928,-0.027451336
14,2004/04,257.0831946,252.5236836,222.9695954,236.3206433,251.2043947,288.3080041,230.0282953,293.2502441,261.4508945,280.230404,231.8291952,199.2004828,264.2660944,246.5436835,256.7933946,259.8800037,263.6243944,245.8628835,244.6424949,274.5742439,-0.402605232,-0.630581988,-1.428563055,-1.187658611,-0.579408644,0.599718506,-1.216274452,0.769637631,-0.271247769,0.322002589,-1.162112844,-2.463886612,-0.186581346,-0.836180333,-0.411320894,-0.377664394,-0.20588031,-0.859586914,-0.776756113,0.127538185,-0.281768817,-0.620801833,-0.241614521,-0.726498361,-0.2406807,-0.616436822,-0.122085454,-0.710442711,-1.212476914,-1.320253728,-1.166719693,-1.28745921,-1.537322055,-1.377504959,-0.80321437,-1.445320782,-0.718236674,0.593898492,-0.466229559,0.345004299,-0.704851909,0.482875386,-0.095751707,0.583118812,-1.216274452,0.798218964,-0.542802867,0.727872699,-1.044264655,0.683552022,-0.626099685,0.391336676,-0.208059225,0.268180105,-0.118287916,0.262549873,-0.154208891,0.294952172,-0.124575643,0.405937322,-0.799603596,-2.345575836,-0.7561498,-2.033496527,-0.93096106,-2.48721728,-0.094319848,-1.87262373,-0.174815204,-0.81545602,0.256361002,-0.772160171,-0.115797727,-0.875123822,-0.06705228,-0.768845293,-0.306297177,-0.382953016,-0.148107928,-0.399565362,-0.024781323,-0.416177708,0.457381501,-0.367023889,-0.034430805,-0.880551619,-0.068297374,-0.866975802,-0.137088842,-0.933349274,0.265574701,-0.879020702,-0.618629119,0.093124185,0.222681198,-0.108982151,-0.448860491,0.002040955,-0.239560115,0.237359332
15,2004/05,243.3590949,257.2635236,220.3406955,245.1489635,258.2837946,290.3908841,217.6496956,302.5569643,258.6563946,282.247044,203.3873959,211.042723,255.1787946,249.1822435,247.8095948,263.8249637,253.6469947,248.7700835,225.0809954,282.559844,-0.815354041,-0.467621577,-1.507626552,-0.884132193,-0.366497494,0.671329991,-1.588557691,1.089611916,-0.355291644,0.391336676,-2.017492727,-2.056738629,-0.459879577,-0.745464017,-0.681506388,-0.242032747,-0.505948071,-0.759634488,-1.365063238,0.402091051,-0.74600228,-0.504553366,-0.523752922,-0.521684453,-0.598147315,-0.500605878,-0.623484987,-0.616715171,-1.480296729,-0.929806656,-1.317313866,-0.851502154,-1.569445491,-0.963157871,-1.417606224,-1.272441042,-0.395943977,0.650934636,-0.165352486,0.45020739,-0.411507658,0.564456809,0.048492485,0.564583331,-1.570005784,0.937431184,-0.963333516,0.921046578,-1.235137633,0.734970587,-0.415740979,0.956409493,-0.360023002,0.32527951,-0.293161431,0.136420033,-0.367618079,0.322103806,-0.26745023,0.235385587,-1.75465329,-2.140610101,-0.406029242,-1.952319974,-1.02745588,-2.383747541,-1.294341874,-1.824545348,-0.349501954,-0.745464017,-0.416239017,-0.737543736,-0.412130205,-0.802057334,-0.171702468,-0.709835405,-0.422153215,-0.268766858,-0.436098273,-0.301865029,-0.435786999,-0.263035409,-0.137088842,-0.461966041,-0.417857639,-0.779903321,-0.416612545,-0.769692991,-0.504391703,-0.873542297,0.182713666,-0.840431474,-1.006787312,0.272658986,-1.301501167,-0.382206536,-1.230904312,0.324431812,-0.520079893,0.408758764
16,2004/06,234.3752952,263.5968037,226.6955953,252.8438436,263.2931944,291.5832041,208.8521958,313.4240044,260.6642945,283.906724,184.3226964,226.2779232,248.1200948,253.0720036,248.6996948,267.6080038,246.3398949,252.9800036,214.1720956,292.4848041,-1.085539535,-0.249877115,-1.316504555,-0.619574569,-0.215841066,0.712323138,-1.853140261,1.463231554,-0.294904563,0.448398125,-2.590858719,-1.532937308,-0.67216818,-0.611730201,-0.654736857,-0.111968071,-0.725707241,-0.614893253,-1.693145624,0.743321043,-1.126005105,-0.283329547,-0.646581489,-0.386596851,-1.109258585,-0.28598651,-0.999005471,-0.442772645,-1.354106407,-0.59749647,-1.598518447,-0.578695292,-1.297081082,-0.614766731,-1.565523444,-0.544635554,-0.207000895,0.518630519,-0.891927349,0.537823916,-0.206627367,0.620493428,-0.39874544,0.422106841,-1.769034131,1.353739365,-1.818339871,1.126176791,-1.546473499,1.087005562,-1.736537166,0.809757775,-0.304118262,0.431039298,-0.253256154,0.33904511,-0.25966839,0.410302333,-0.393204769,0.16410306,-2.837449674,-1.847281361,-2.265453286,-1.568262266,-2.323536942,-2.032408437,-1.666313839,-1.538769975,-0.343525501,-0.689819616,-0.641725621,-0.726966492,-0.576233653,-0.646789464,-0.488765768,-0.592207848,-0.871009763,-0.115295601,-0.477124135,-0.268627684,-1.006538293,-0.193929061,-0.430557603,-0.433878144,-0.614644816,-0.6438415,-0.550958236,-0.94434404,-0.725707241,-0.848048102,0.108007999,-0.730547066,-1.767415508,0.563722981,-1.417543969,-0.08333613,-1.617755156,0.665838934,-0.896658708,0.681578278
17,2004/07,237.1283951,269.4406438,237.5837951,258.6104037,259.5671945,293.4379241,204.0497959,325.1484846,265.7771944,284.657444,172.5443967,243.6033634,243.4211949,257.7971236,254.0195947,270.4526438,242.179195,257.9259236,214.4411956,302.3619243,-1.002740755,-0.048960086,-0.989044716,-0.421314504,-0.327899566,0.776090256,-1.997571216,1.866330832,-0.141135399,0.474208625,-2.945088089,-0.937271457,-0.813486399,-0.449275879,-0.494742221,-0.01416652,-0.850839233,-0.444847607,-1.68505251,1.082906247,-1.176369175,-0.082235388,-0.830979976,-0.607972496,-1.057836184,-0.099897867,-0.674035821,-0.256709306,-0.968998695,-0.472682459,-1.677768708,-0.365910494,-1.057773929,-0.375412301,-1.385233768,-0.357294342,-0.018867125,0.692611002,-0.186145563,0.763349484,-0.125696228,0.753948895,-0.091144857,0.294218345,-1.898648462,1.687732294,-1.731930316,1.345262387,-1.550084273,1.557553749,-1.541181847,0.77611556,-0.156512315,0.459924284,0.038158201,0.294990129,-0.153399579,0.457798714,-0.100732084,0.231324229,-2.648631101,-1.121917749,-1.978708035,-1.194971586,-2.740830345,-1.78905591,-2.014504501,-1.302161073,-0.798981049,-0.590423887,-0.776507094,-0.742465444,-0.776756113,-0.487978976,-0.740772884,-0.497986871,-0.859368129,-0.046492906,-0.480921673,-0.182086596,-0.967940365,-0.043519638,-0.434292886,-0.170358001,-0.819027069,-0.461852171,-0.834964278,-0.735418166,-0.818591286,-0.427627955,-0.869142121,-0.465812312,-1.616696825,0.883811136,-1.349873086,0.893249682,-1.931269937,0.961634854,-1.123016878,0.793449082
18,2004/08,248.0579948,273.3414439,238.0805951,264.2812837,256.4414946,295.8520042,208.2518958,336.1259247,271.6352942,284.363044,169.8326967,261.4108837,243.1727949,262.5664037,263.5001944,271.6081638,241.744495,262.9491237,225.9503954,310.1966444,-0.674035821,0.085153295,-0.974103583,-0.226344012,-0.421904196,0.859088726,-1.87119413,2.243746132,0.035045465,0.46408686,-3.026641775,-0.325031217,-0.820956966,-0.285303291,-0.209615594,0.025561406,-0.863912724,-0.272144997,-1.338916255,1.352271709,-0.822824608,-0.009055029,-1.997633471,-0.014432217,-0.700743097,0.023132182,-0.922120889,-0.022567585,-0.96681978,-0.147571379,-1.01058485,-0.299612936,-0.843804449,-0.167447994,-0.961652638,-0.121229486,-0.456517822,0.680945668,0.062811071,0.821752066,-0.30909864,0.811845389,-0.077635582,0.630817628,-1.743073912,2.162658144,-1.636182554,1.54264945,-1.766481687,2.101219033,-1.643964394,1.56060293,0.030749889,0.469071829,0.12344717,0.384517138,0.005163198,0.498867774,0.042516032,0.162875796,-2.829107541,-0.709873362,-3.722960843,-0.6713727,-2.867767724,-0.405334768,-2.592477342,-0.715908464,-0.794872237,-0.327612267,-0.177554412,-0.518141835,-0.797735954,-0.432903924,-0.636371714,-0.366985932,-0.452035482,0.181575756,-0.613150703,-0.003779059,-0.242859615,-0.003677842,-0.487894202,-0.051983964,-0.862605375,-0.273397565,-1.138269285,-0.456778637,-0.878916112,-0.325587915,-0.859990677,-0.358496302,-1.329329028,1.17664644,-1.072777317,1.049795424,-1.820643296,1.241817952,-0.97908396,1.27146207
19,2004/09,258.8012946,275.3360039,232.5743952,270.9347238,256.7519946,298.2072042,222.4520954,344.5788848,269.3168943,284.484484,185.9372963,276.3553639,246.0293949,266.8278438,273.2291942,271.0340838,244.3526949,267.5123238,245.6153949,314.5316844,-0.350933813,0.153728251,-1.139701144,0.002407869,-0.412565988,0.940062843,-1.444126735,2.534367299,-0.034679824,0.468262088,-2.542300036,0.188774861,-0.735045449,-0.138790748,0.082981601,0.005823965,-0.785471774,-0.115257645,-0.747496394,1.501314694,-0.408457176,0.17001164,-0.861982828,0.035948867,-0.556934689,0.209866088,-1.051921985,0.157308825,-0.971551139,0.018476171,-0.918945899,0.056091179,-0.950384533,-0.09257224,-0.995705971,0.211093352,-0.427133593,0.905155407,-0.09500465,0.794106997,-0.409515507,0.921615927,-0.132731012,0.830924916,-1.516591232,2.184116285,-1.265517937,1.74362974,-1.391085712,2.21350736,-1.554815632,1.533248861,0.350614652,0.460607503,0.220751301,0.356049674,0.075573289,0.452598657,0.103650169,0.495426374,-2.44505816,0.045147021,-2.818337474,-0.746046019,-2.49660507,0.057369051,-2.390336259,-0.79320079,-0.753784121,-0.156807489,-0.381438627,-0.348994495,-0.770157113,-0.163373984,-0.542989631,-0.349108365,0.043636617,0.07164074,-0.24858705,-0.001071487,0.012197982,-0.009801509,-0.064499836,0.015920425,-0.790763426,-0.175127883,-1.269626749,-0.16794143,-0.828240768,-0.132489949,-0.873001914,-0.3920373,-0.873188678,1.471835054,-0.740337101,0.766980667,-1.173318694,1.370541494,-0.621617345,1.346628825
20,2004/10,264.5972944,276.2964839,225.3086954,278.8798439,252.7568947,301.2726442,238.784395,350.1283249,264.5765944,285.448644,209.1212958,287.1782441,247.4162948,270.8427238,274.9886942,270.1472038,249.7139948,271.1187238,268.1162943,314.8665644,-0.176620591,0.186750508,-1.358215219,0.275568993,-0.532717602,1.045455718,-0.952936977,2.725162563,-0.177243138,0.501410867,-1.845047147,0.560876235,-0.693334785,-0.000755182,0.135898115,-0.024667851,-0.624232044,0.008733972,-0.070787563,1.512828201,-0.167406892,0.294926868,-0.412254714,0.218254501,-0.208495009,0.226402521,-0.179359798,0.389704542,-1.158564325,0.236397764,-1.153708456,0.361363601,-1.336363811,0.248796926,-0.991783924,0.306048157,-0.481357456,0.932281737,-0.065184638,0.622264737,-0.43460416,0.956839668,-0.437841405,0.923159496,-1.206064678,2.580712329,-1.082675818,2.106444394,-1.145490833,2.310423256,-1.260101777,2.196616665,-0.186456837,0.483444735,0.143057408,0.51020415,-0.068172865,0.468983264,0.087775215,0.45181422,-1.845047147,0.578930932,-0.697132323,0.378899558,-2.17481041,0.606550698,-1.785407123,-0.408965951,-0.756025291,0.013794855,-0.693334785,-0.179809199,-0.771153188,-0.023756892,-0.723217052,-0.268134248,0.269559004,0.106535523,0.163165683,0.257210642,0.17393575,-0.04462038,-0.242672851,-0.085929832,-0.714190117,0.049752424,-1.111686519,-0.087701141,-0.637990337,-0.032499567,-0.717240599,-0.192790362,-0.225677312,1.400362743,-0.131299153,1.398717957,-0.516780393,1.642121092,-0.350124502,1.260024476
21,2004/11,267.0191944,276.8227239,231.7670952,285.676804,254.3093947,304.0620843,257.4764946,352.354725,264.2246944,286.479044,227.9375953,294.6596842,241.910095,275.8364839,273.0635942,269.6062438,259.4015945,273.0028839,293.7635937,310.6419244,-0.103782566,0.204843163,-1.163980485,0.509255235,-0.48602656,1.141359438,-0.390776835,2.801708409,-0.187826441,0.536837043,-1.279151722,0.818095579,-0.858932346,0.170935251,0.078001223,-0.043266594,-0.332879944,0.073513266,0.700548446,1.367580878,-0.032687673,0.273380162,-0.248898323,0.158903003,-0.044453815,0.238067855,-0.06692777,0.536457477,-1.205006347,0.360882817,-0.856193139,0.368448836,-1.204570564,0.428217856,-0.591237041,0.350786357,-0.467412398,1.071633132,-0.595283598,0.518655824,-0.457887426,1.110488056,-0.211732254,1.008523929,-0.768912018,2.570982783,-1.754528781,1.46332012,-0.446992849,2.741939388,-0.606427193,2.169262596,-0.338980906,0.500411343,0.008960736,0.533167904,-0.185647525,0.468350653,0.233638029,0.462100464,-1.430181678,0.755745509,-0.099549245,0.494781111,-1.131109992,0.848827787,-0.945341901,0.505320399,-0.83340791,0.068578906,-0.642721696,0.045741674,-0.837392213,0.110483012,-0.778623755,-0.039939064,0.189686195,-0.035915662,0.013194057,-0.01708918,0.166340674,-0.066622566,-0.081993413,-0.109462935,-0.337673557,0.072577003,-0.474447182,0.056521354,-0.387352825,0.033000903,-0.362015154,-0.06182738,0.78247566,1.236997462,-0.652931471,1.153923078,0.402472836,1.562121195,-0.096498763,1.333470531
22,2004/12,265.7150944,277.5844839,253.3157947,288.6428841,257.7662946,306.2406443,279.584094,350.6508849,267.2054943,286.975844,241.620295,299.7049642,238.0598951,281.514724,269.6066943,269.6761638,271.5317942,272.7305639,320.880593,301.5928043,-0.143003041,0.231033229,-0.515908827,0.611232014,-0.382061174,1.216260496,0.274103598,2.743128696,-0.098179641,0.553917521,-0.867648008,0.991557321,-0.97472613,0.366158787,-0.025964163,-0.040862675,0.031932729,0.064150634,1.516085307,1.056463137,-0.094506612,0.255401377,-0.117042822,0.139722259,0.145423087,0.235360283,-0.021419568,0.307047681,-1.053602863,0.61482524,-0.377952362,0.770029849,-0.663763792,0.49591981,-0.261100249,0.69162413,-0.404597384,1.118674033,-0.209553339,0.984219041,-0.380504806,1.216260496,0.006532802,1.224395865,0.102965367,2.436262095,-1.036233795,1.648308021,0.155134824,2.712649532,0.024026379,2.271821376,-0.200152876,0.521565831,0.058017457,0.523590184,-0.121400652,0.554777871,-0.452097737,0.508951582,-0.896098416,0.907306282,1.575165038,2.435983747,-0.593913994,1.01105437,-0.444440406,1.774830079,-0.904689567,0.289106853,-0.617384024,0.369334491,-0.900518501,0.332845529,-0.595906145,0.095692583,0.026516568,-0.05666528,0.561346887,0.025358971,0.049301796,-0.047618952,0.344638199,-0.120483006,-0.244291474,0.070160432,-0.111502151,0.097286761,-0.019178398,0.07336144,-0.301503564,0.113152627,0.825618183,1.295703697,0.957660448,1.214071665,1.244716973,1.138284952,0.465225596,1.055008133
23,2005/01,264.7421944,278.5228839,275.5268941,287.6603241,262.2167945,307.6243243,299.7251935,345.3664049,269.2961943,287.1009641,244.1456949,304.2976043,237.4802951,287.2960041,262.8170945,270.9494438,283.3928939,270.3496038,343.2158925,288.5766441,-0.17226276,0.263296353,0.152084343,0.577450624,-0.248213521,1.26383279,0.879842046,2.56144302,-0.035302371,0.558219271,-0.791697246,1.14945685,-0.992157452,0.56492494,-0.230159652,0.002913958,0.388652287,-0.017709138,2.18781376,0.608954617,-0.132793266,0.327670777,-0.15209223,0.1178719,-0.149477532,0.287866937,-0.157944174,0.263296353,0.10894182,0.671001034,0.240610558,0.859050769,-0.161866222,0.518617867,0.03946555,0.935077874,-0.34719853,1.259075561,-0.124949171,0.883811136,-0.202394046,1.218272197,-0.101416886,1.216146627,0.68280585,2.375354377,-1.585942993,1.894557903,0.507807826,2.615948723,0.706338135,2.355401848,-0.147360871,0.569580952,-0.412379224,0.547490201,-0.041278825,0.558181315,-0.114739397,0.577627755,-0.578537077,1.054540001,-0.552950387,1.982680517,-0.694828899,1.117434117,-0.615516382,2.045865632,-0.890308726,0.4711974,-0.330078481,0.434657829,-0.992157452,0.496501811,-0.450977152,0.38407431,-0.148481456,-0.052958183,0.054904721,0.035948867,-0.083985564,-0.027286858,0.183149449,-0.055298841,0.292344232,-0.001337184,0.170885269,0.101765642,0.218385622,-0.047252039,-0.05690476,-0.002906057,2.306346751,1.011433936,1.636672704,1.18393411,1.978949167,0.726164651,0.141438785,0.54484589
24,2005/02,261.0161945,280.116324,299.1869936,282.471524,272.2562942,307.2232043,302.9750935,339.5004848,263.3345944,288.2859241,241.061395,309.4422444,246.3191949,291.5059241,258.4493946,273.0065639,290.5136938,266.7027238,348.1010924,274.6920039,-0.28432126,0.318080405,0.863655818,0.399054522,0.053721882,1.250041886,0.97758196,2.359766859,-0.214595971,0.598959374,-0.884456783,1.326334687,-0.726329788,0.709666175,-0.361517116,0.073639788,0.602808532,-0.143092498,2.334734904,0.131586891,-0.168216203,0.351634055,0.024524417,0.318080405,-0.270438457,0.247038269,-0.286811449,0.155373038,0.626154053,0.449498867,-0.602007108,0.561053365,0.405398807,0.484406303,0.641468714,0.555030915,-0.004610793,1.250801018,-0.122272218,1.18106206,-0.056842505,1.201077849,0.26370706,1.105174129,0.914580181,2.253538939,0.714804777,2.016094992,0.835827957,2.364675915,0.514531336,2.261244132,-0.091829659,0.590381179,-0.083985564,0.587471171,-0.113681067,0.556043092,-0.107331085,0.628312492,-0.540374933,1.33965746,-0.853018148,1.751967543,-0.76405615,1.258658038,-0.207374424,1.326334687,-0.764429678,0.635549553,-0.355851936,0.37506594,-0.907428775,0.704605293,-0.414931667,0.464643557,-0.329393679,0.08042137,0.089705111,0.032140553,-0.329891717,-0.02139093,0.182153374,-0.010472076,0.396807656,-0.120913181,0.271239881,0.06849034,0.285433958,-0.143206368,0.443685462,0.005937835,2.319233478,0.262511917,1.936491446,0.279364655,2.335481961,0.134484246,0.301620185,0.388692365
25,2005/03,260.1881945,281.860644,318.0032931,273.9376039,281.550594,305.1734443,297.3446936,334.6392047,259.0496945,290.2289641,248.2235948,313.3172844,257.6006946,293.7102441,254.5991947,275.7444839,290.6999938,263.0227237,330.5681928,263.9243237,-0.309223149,0.37805186,1.429551243,0.105649869,0.333245584,1.179569099,0.808249115,2.19263122,-0.343463246,0.665763021,-0.669055444,1.459562414,-0.387041552,0.785452888,-0.477310899,0.167772199,0.608411457,-0.269614556,1.807437407,-0.238616652,-0.226299859,0.383479657,-0.078818422,0.337261149,-0.29328594,0.391450546,-0.256617909,0.322597242,1.317617252,0.120908429,0.981254988,0.295546826,1.307407478,0.425383762,0.402970873,0.573781484,0.08428895,1.250801018,0.223179235,1.141814917,0.291099137,1.147230061,0.285682977,1.104705998,0.754585544,2.19263122,0.814350078,1.921620971,0.810241266,2.1950984,0.738648336,2.026254713,-0.302312875,0.589343698,0.131166756,0.693256264,-0.304740809,0.556043092,-0.177865685,0.69741884,-0.865406838,1.449276171,-0.493123599,1.113701716,-0.673537784,1.300536839,-0.149477532,1.375830116,-0.676463756,0.611472406,-0.27205708,0.680009405,-0.806202597,0.777874217,-0.346575982,0.778456218,-0.450977152,0.151577376,-0.217895472,-0.016089656,-0.329580443,-0.005335281,-0.171142175,0.08764578,0.605236466,-0.224243746,0.463295699,-0.221763913,0.58301153,-0.246612846,0.45184083,-0.047580996,1.644330035,-0.173748792,2.424008176,0.273051204,1.998932933,0.002395217,1.495354484,-0.188387395
