date,kospi,k10bond,k5bond,gold,commodity,,
2007-11-12,-0.0337,0.000208418,0.000207649,-0.0321,-0.0135,,
2007-11-13,0.0049,0.000208803,0.000208418,-0.0107,-0.023,,
2007-11-14,0.0205,0.000208803,0.000207649,0.0198,0.0204,,
2007-11-15,-0.0126,0.00021034,0.000209571,-0.0333,-0.0088,,
2007-11-16,-0.0111,0.000211109,0.000207649,-0.0003,0.0126,,
2007-11-19,-0.017,0.000215723,0.000211109,-0.0113,0,,
2007-11-20,-0.0112,0.00021726,0.000212263,0.0174,0.0239,,
2007-11-21,-0.0349,0.00021726,0.000220336,0.0092,-0.004,,
2007-11-22,-0.0044,0.000219952,0.000219183,0,0,,
2007-11-23,-0.0145,0.000220721,0.000219567,0.0331,0.0106,,
2007-11-26,0.0465,0.000218029,0.000217645,0.0024,-0.0033,,
2007-11-27,0.0024,0.000219183,0.000221105,-0.0149,-0.0225,,
2007-11-28,-0.0135,0.000222258,0.000225334,-0.0167,-0.0239,,
2007-11-29,0.0234,0.000225718,0.000230716,-0.006,0.0027,,
2007-11-30,0.0151,0.000224565,0.00022764,-0.0165,-0.0189,,
2007-12-03,-0.0019,0.000220721,0.000226103,0.0078,0.0014,,
2007-12-04,0.0081,0.000219952,0.000223027,0.0165,-0.0036,,
2007-12-05,0.0106,0.000224565,0.000226872,-0.0047,-0.0057,,
2007-12-06,0.0077,0.000224181,0.000229563,0.0046,0.018,,
2007-12-07,-0.0097,0.000229947,0.000233407,-0.0085,-0.0092,,
2007-12-10,-0.0144,0.000231869,0.000236098,0.0167,-0.0036,,
2007-12-11,0.0098,0.000231869,0.00023456,0.0046,0.014,,
2007-12-12,0.0012,0.000228025,0.000233407,0.0026,0.0358,,
2007-12-13,-0.006,0.000224181,0.00022764,-0.0178,-0.0141,,
2007-12-14,-0.0109,0.000224181,0.000226103,-0.0071,-0.0039,,
2007-12-17,-0.0291,0.000221874,0.00022764,0.0019,-0.0051,,
2007-12-18,0.0118,0.000224181,0.000226872,0.0103,-0.0072,,
2007-12-19,0,,,-0.0024,0.0116,,
2007-12-20,-0.0092,0.000222258,0.000226872,-0.0024,-0.0032,,
2007-12-21,0.0184,0.000222258,0.000224565,0.0155,0.0155,,
2007-12-24,0.0219,0.000222258,0.000225334,0.0015,0.0024,,
2007-12-26,-0.0066,0.000222258,0.000224949,0.0162,0.0142,,
2007-12-27,0.001,0.000220721,0.000222643,0.0031,0.0049,,
2007-12-28,-0.006,0.000220721,0.000220721,0.0133,-0.0063,,
2007-12-31,0,,0.000220721,-0.0056,-0.0001,,
2008-01-01,0,0.000220721,0.000220721,0,0,,
2008-01-02,-0.023,0.000220721,0.000226103,0.0265,0.0325,,
2008-01-03,-0.0004,0.000226103,0.00022764,0.011,0.0012,,
2008-01-04,0.006,0.000224565,0.000226103,-0.0038,-0.0092,,
2008-01-07,-0.0176,0.000226103,0.000226103,-0.0041,-0.0212,,
2008-01-08,-0.0027,0.000230332,0.000230332,0.0214,0.0151,,
2008-01-09,0.01,0.0002311,0.000229563,0.0017,-0.0065,,
2008-01-10,-0.0107,0.000228025,0.000224565,0.0139,-0.0153,,
2008-01-11,-0.0233,0.000218414,0.000216876,0.0049,-0.0026,,
2008-01-14,-0.0092,0.000218414,0.000219183,0.0061,0.0156,,
2008-01-15,-0.0107,0.000215723,0.000211878,-0.0007,-0.0168,,
2008-01-16,-0.024,0.000209187,0.000208418,-0.0226,-0.0136,,
2008-01-17,0.0109,0.000211109,0.000209571,-0.0012,-0.0038,,
2008-01-18,0.0065,0.000207649,0.000205727,0.0015,0.0045,,
2008-01-21,-0.0295,0.000206496,0.000204574,0,0,,
2008-01-22,-0.0443,0.000207649,0.000207265,0.01,-0.0128,,
2008-01-23,0.0121,0.000206111,0.000200729,-0.008,-0.0217,,
2008-01-24,0.0212,0.000202651,0.000200344,0.0261,0.0231,,
2008-01-25,0.0177,0.000202651,0.00020342,0.0055,0.016,,
2008-01-28,-0.0385,0.000201882,0.000201882,0.0182,0.0063,,
2008-01-29,0.0066,0.000201882,0.000197653,-0.0022,0.0067,,
2008-01-30,-0.0298,0.000202651,0.000197653,-0.0049,0.0029,,
2008-01-31,0.0224,0.000201113,0.000198038,0.0023,-0.0012,,
2008-02-01,0.0061,0.000201498,0.000198807,-0.0152,-0.0211,,
2008-02-04,0.034,0.000205342,0.000200344,-0.0042,0.0114,,
2008-02-05,0.0038,0.000205342,0.000200729,-0.021,-0.0117,,
2008-02-06,0,,,0.0167,-0.0046,,
2008-02-07,0,,,0.006,0.0121,,
2008-02-08,0,,,0.0136,0.0335,,
2008-02-11,-0.0329,0.00020342,0.00019996,0.0049,0.0138,,
2008-02-12,0.0016,0.00020342,0.000198807,-0.0168,-0.0087,,
2008-02-13,-0.007,0.000200729,0.0001965,-0.001,0.0032,,
2008-02-14,0.0402,0.000201498,0.000196115,0.001,0.0223,,
2008-02-15,-0.0016,0.000200344,0.000194193,-0.0051,-0.0015,,
2008-02-18,0.0009,0.000200729,0.000195731,0,0,,
2008-02-19,0.0143,0.000202267,0.0001965,0.0264,0.0354,,
2008-02-20,-0.019,0.000202267,0.000196884,0.0086,0,,
2008-02-21,0.0097,0.000205342,0.000198422,0.0123,-0.0061,,
2008-02-22,-0.0105,0.00020342,0.000199576,-0.0015,0.0059,,
2008-02-25,0.0134,0.000203805,0.000198422,-0.0075,0.0075,,
2008-02-26,0,0.000204958,0.000199191,0.0091,0.0164,,
2008-02-27,0.0069,0.000203036,0.000199191,0.0128,-0.0051,,
2008-02-28,0.0089,0.000202651,0.000198807,0.0066,0.019,,
2008-02-29,-0.0141,0.000201498,0.000192271,0.0079,-0.0086,,
2008-03-03,-0.0233,0.000199576,0.00019304,0.0097,0.0081,,
2008-03-04,0.0027,0.00019996,0.000192271,-0.0179,-0.0235,,
2008-03-05,0.0005,0.000199576,0.000193424,0.0231,0.0379,,
2008-03-06,0.0121,0.000201882,0.000194193,-0.0114,0.0028,,
2008-03-07,-0.0197,0.000201882,0.000195731,-0.0029,-0.0052,,
2008-03-10,-0.0233,0.000205727,0.000201113,-0.0024,0.0146,,
2008-03-11,0.01,0.000205727,0.000200729,0.0044,0.0077,,
2008-03-12,0.0106,0.000205727,0.00019996,0.0047,0.0096,,
2008-03-13,-0.026,0.000208034,0.000201882,0.0138,0.0044,,
2008-03-14,-0.0095,0.000208803,0.000204189,0.0059,-0.008,,
2008-03-17,-0.0161,0.000210725,0.00020688,0.0032,-0.0434,,
2008-03-18,0.0091,0.000208418,0.000198422,0.0018,0.032,,
2008-03-19,0.0211,0.000209187,0.000201498,-0.0583,-0.0461,,
2008-03-20,0.0007,0.000209956,0.000203805,-0.0266,-0.0142,,
2008-03-21,0.0137,0.000207649,0.000199191,0,0,,
2008-03-24,0.0058,0.000211494,0.000202651,-0.0014,0.0016,,
2008-03-25,0.0119,0.000211494,0.000203805,0.0178,0.01,,
2008-03-26,0.0028,0.00021034,0.000202267,0.0154,0.0282,,
2008-03-27,-0.002,0.000205727,0.000200344,-0.0002,0.0106,,
2008-03-28,0.0153,0.000206111,0.000201113,-0.0192,-0.013,,
2008-03-31,0.0013,0.000206111,0.000201113,-0.0155,-0.0254,,
2008-04-01,-0.001,0.000204189,0.000197653,-0.0363,-0.0095,,
2008-04-02,0.0235,0.000202651,0.000198038,0.0139,0.0279,,
2008-04-03,0.0123,0.000200729,0.0001965,0.0109,-0.006,,
2008-04-04,0.0016,0.000201498,0.000197269,0.0044,0.017,,
2008-04-07,0.004,0.000202267,0.000197269,0.0151,0.0188,,
2008-04-08,-0.0106,0.000199576,0.000194578,-0.0094,-0.0053,,
2008-04-09,0,,,0.0214,0.0219,,
2008-04-10,0.0057,0.000196115,0.000189964,-0.0057,-0.0027,,
2008-04-11,0.0085,0.000195346,0.000189964,-0.0051,-0.0032,,
2008-04-14,-0.0185,0.000197269,0.000192271,0.0019,0.0086,,
2008-04-15,-0.0026,0.000197653,0.000190348,0.0036,0.0152,,
2008-04-16,0.0094,0.0001965,0.000191502,0.0177,0.0116,,
2008-04-17,0.0057,0.0001965,0.000191502,-0.0056,-0.0021,,
2008-04-18,0.0018,0.000198422,0.00019304,-0.0294,0.0076,,
2008-04-21,0.0161,0.000198422,0.000192271,0.0027,-0.0011,,
2008-04-22,-0.0072,0.000197269,0.000191886,0.0083,0.0117,,
2008-04-23,0.0074,0.000198038,0.00019304,-0.0175,0.0003,,
2008-04-24,-0.0008,0.000197269,0.000191886,-0.0214,-0.0149,,
2008-04-25,0.0141,0.0001965,0.000189964,0.0005,0.0135,,
2008-04-28,-0.0008,0.000198038,0.000191502,0.0064,0.0043,,
2008-04-29,-0.0064,0.000198038,0.000191502,-0.0209,-0.0241,,
2008-04-30,0.0077,0.000197269,0.000189964,-0.013,-0.0124,,
2008-05-01,0,,,-0.0161,-0.0135,,
2008-05-02,0.0125,0.000198422,0.000191117,0.0085,0.0281,,
2008-05-05,0,,,0.0189,0.0222,,
2008-05-06,0.0058,0.000199191,0.000191886,0.0042,0.0142,,
2008-05-07,-0.0027,0.000200729,0.000194193,-0.0073,0.0102,,
2008-05-08,-0.0032,0.000207265,0.00020342,0.0126,0.005,,
2008-05-09,-0.0131,0.000208034,0.000202267,0.0044,0.0169,,
2008-05-12,0,,,-0.0009,-0.0106,,
2008-05-13,0.0105,0.000209956,0.000206111,-0.0172,0.0107,,
2008-05-14,0.0005,0.000209187,0.000204958,-0.0036,-0.0099,,
2008-05-15,0.0228,0.000208803,0.000204574,0.0157,-0.0013,,
2008-05-16,0.0017,0.000210725,0.000202651,0.0228,0.0118,,
2008-05-19,-0.0019,0.00021726,0.000210725,0.0067,-0.0004,,
2008-05-20,-0.0065,0.000213416,0.000208418,0.016,0.0173,,
2008-05-21,-0.0137,0.000213032,0.000208418,0.0092,0.0256,,
2008-05-22,-0.0065,0.000214954,0.000209956,-0.0109,-0.0134,,
2008-05-23,-0.0041,0.000215723,0.000209187,0.0084,0.0079,,
2008-05-26,-0.015,0.000218029,0.00021034,0,0,,
2008-05-27,0.0137,0.000216492,0.000212647,-0.0193,-0.0181,,
2008-05-28,-0.0107,0.000214954,0.000208034,-0.0079,0.0098,,
2008-05-29,0.0197,0.000217645,0.000211109,-0.0259,-0.0293,,
2008-05-30,0.0059,0.000218414,0.000212263,0.0115,0.0062,,
2008-06-02,-0.0024,0.000222258,0.000214569,0.0063,0.0071,,
2008-06-03,-0.0152,0.000220721,0.000215723,-0.0127,-0.0184,,
2008-06-04,0.0079,0.000221489,0.000216107,-0.0019,-0.0134,,
2008-06-05,-0.0008,0.000220336,0.000215338,-0.0092,0.0336,,
2008-06-06,0,,,0.0271,0.0622,,
2008-06-09,-0.0127,0.000224565,0.000217645,-0.0008,-0.0201,,
2008-06-10,-0.0191,0.000229947,0.000218414,-0.03,-0.012,,
2008-06-11,0.0041,0.000229178,0.000228025,0.0136,0.0335,,
2008-06-12,-0.0237,0.000224949,0.000223027,-0.0119,0.0037,,
2008-06-13,0.0046,0.000227256,0.000224949,0.0013,-0.007,,
2008-06-16,0.0077,0.000225718,0.000223027,0.0153,0.003,,
2008-06-17,-0.0057,0.000224181,0.000221105,0.0008,-0.0023,,
2008-06-18,0.0134,0.000223027,0.000220721,0.0075,0.014,,
2008-06-19,-0.0188,0.000223412,0.000221489,0.0121,-0.0256,,
2008-06-20,-0.0056,0.000224181,0.000222258,-0.0004,0.0154,,
2008-06-23,-0.0089,0.000230332,0.000228794,-0.0183,0.0066,,
2008-06-24,-0.0028,0.000229178,0.000229178,0.005,-0.001,,
2008-06-25,0.0041,0.000229563,0.000228409,-0.0103,-0.0123,,
2008-06-26,-0.0001,0.000226872,0.000223412,0.0376,0.033,,
2008-06-27,-0.0193,0.000228409,0.000224181,0.0177,0.0021,,
2008-06-30,-0.0057,0.000229947,0.000225334,-0.0033,-0.0048,,
2008-07-01,-0.0051,0.0002311,0.000229947,0.0176,0.0076,,
2008-07-02,-0.0257,0.000232254,0.000229947,0.0024,0.0156,,
2008-07-03,-0.0105,0.000236098,0.000235714,-0.0137,0.0084,,
2008-07-04,-0.0178,0.00023802,0.000236483,0,0,,
2008-07-07,0.0011,0.000235714,0.000236867,-0.0049,-0.0284,,
2008-07-08,-0.0293,0.000234945,0.000234945,-0.0058,-0.0324,,
2008-07-09,-0.0092,0.000232638,0.000235329,0.0059,0.0014,,
2008-07-10,0.0119,0.000235714,0.000232638,0.0147,0.0325,,
2008-07-11,0.0196,0.000234945,0.000234176,0.0198,0.0165,,
2008-07-14,-0.0057,0.000234945,0.000238789,0.0138,-0.0025,,
2008-07-15,-0.0316,0.00023456,0.000236867,0.0051,-0.0354,,
2008-07-16,-0.0013,0.000233023,0.000236098,-0.0163,-0.0193,,
2008-07-17,0.012,0.000229947,0.000231485,0.0085,-0.0321,,
2008-07-18,-0.0102,0.000228025,0.000229947,-0.0131,-0.0093,,
2008-07-21,0.0351,0.000232254,0.000234945,0.0061,0.0097,,
2008-07-22,-0.0011,0.000230332,0.000233407,-0.0157,-0.0211,,
2008-07-23,0.0196,0.000229947,0.00023456,-0.027,-0.0253,,
2008-07-24,0.0216,0.000225718,0.000225718,-0.0004,0.0009,,
2008-07-25,-0.0173,0.000226103,0.000226872,0.005,-0.011,,
2008-07-28,0.0002,0.000227256,0.000225334,0.0011,0.0086,,
2008-07-29,-0.0195,0.000229563,0.000227256,-0.0121,-0.0159,,
2008-07-30,0.0067,0.000225718,0.000223796,-0.0147,0.0246,,
2008-07-31,0.0108,0.000226872,0.000225718,0.0122,-0.0152,,
2008-08-01,-0.0131,0.000226872,0.000223796,-0.0054,0.003,,
2008-08-04,-0.0195,0.000225334,0.000223027,-0.0098,-0.0315,,
2008-08-05,-0.0049,0.000224949,0.000224565,-0.0239,-0.015,,
2008-08-06,0.0281,0.000221489,0.000219183,-0.0034,-0.0061,,
2008-08-07,-0.0093,0.000221489,0.000219183,-0.0056,0.0103,,
2008-08-08,0.003,0.000218798,0.000219567,-0.0148,-0.036,,
2008-08-11,0.0079,0.000222258,0.000221105,-0.0423,-0.0021,,
2008-08-12,-0.0025,0.000223027,0.000221489,-0.0162,-0.0093,,
2008-08-13,-0.0091,0.000224181,0.000225334,0.0208,0.0258,,
2008-08-14,0.0061,0.000229178,0.000227256,-0.0204,-0.0072,,
2008-08-15,0,,,-0.0275,-0.0136,,
2008-08-18,-0.0028,0.000231485,0.000227256,0.0174,-0.0017,,
2008-08-19,-0.0168,0.000231485,0.000224565,0.0143,0.0116,,
2008-08-20,-0.0005,0.000227256,0.000223412,-0.001,0.0093,,
2008-08-21,-0.0183,0.000226103,0.000223796,0.028,0.0438,,
2008-08-22,-0.0104,0.000228794,0.000223412,-0.0067,-0.0438,,
2008-08-25,0.0035,0.000233791,0.000230332,-0.0092,0.0003,,
2008-08-26,-0.0079,0.000232254,0.000228794,0.0029,0.0089,,
2008-08-27,0.0025,0.000230716,0.000228025,0.0072,0.0108,,
2008-08-28,-0.0132,0.000228409,0.000224565,0.0034,-0.0211,,
2008-08-29,0.0001,0.000228409,0.000224181,-0.0019,-0.0031,,
2008-09-01,-0.0406,0.000233791,0.000229563,0,0,,
2008-09-02,-0.0052,0.000234176,0.000232254,-0.0293,-0.0439,,
2008-09-03,0.014,0.000232638,0.000230332,-0.0029,-0.0027,,
2008-09-04,-0.0003,0.000229563,0.00022764,-0.006,-0.0094,,
2008-09-05,-0.0155,0.000228409,0.000226487,-0.0004,-0.0169,,
2008-09-08,0.0515,0.00022764,0.000224565,-0.0001,0.0033,,
2008-09-09,-0.015,0.000227256,,-0.013,-0.0225,,
2008-09-10,0.0072,0.000226872,0.000221874,-0.0371,-0.0078,,
2008-09-11,-0.0148,0.000226872,0.000222258,-0.0219,-0.0082,,
2008-09-12,0.024,0.000225334,0.000219952,0.0256,0.009,,
2008-09-15,0,,,0.03,-0.039,,
2008-09-16,-0.061,0.000221489,0.000218414,-0.0084,-0.0397,,
2008-09-17,0.027,0.000220721,0.000216492,0.0903,0.0477,,
2008-09-18,-0.023,0.000230716,0.000228409,0.0545,-0.0025,,
2008-09-19,0.0455,0.000231485,0.000224565,-0.036,0.037,,
2008-09-22,0.0031,0.000231485,0.000226487,0.0503,0.0506,,
2008-09-23,0.0144,0.000233791,0.000229563,-0.0204,-0.0179,,
2008-09-24,0.0099,0.0002311,0.000226487,0.004,-0.0057,,
2008-09-25,0.0038,0.00023456,,-0.0127,0.0127,,
2008-09-26,-0.0168,0.000234176,0.000228409,0.0059,-0.0126,,
2008-09-29,-0.0135,0.000236483,0.000232254,0.006,-0.0767,,
2008-09-30,-0.0057,0.000225718,0.000226103,-0.0158,0.0257,,
2008-10-01,-0.0058,0.000224565,0.000222643,0.0074,-0.0145,,
2008-10-02,-0.0139,,0.000221489,-0.0473,-0.0448,,
2008-10-03,0,,,-0.012,-0.0039,,
2008-10-06,-0.0429,0.000228025,0.000223027,0.0408,-0.0624,,
2008-10-07,0.0054,0.000221874,0.000216492,0.0182,0.0129,,
2008-10-08,-0.0581,,0.000214185,0.0281,-0.0073,,
2008-10-09,0.0064,0.00021034,0.000207649,-0.0221,-0.0107,,
2008-10-10,-0.0413,,0.000206111,-0.0314,-0.081,,
2008-10-13,0.0379,0.00021034,0.000202267,-0.0193,0.0408,,
2008-10-14,0.0614,0.000212263,0.000203805,-0.0031,-0.0212,,
2008-10-15,-0.02,0.000211494,0.00019996,-0.001,-0.0465,,
2008-10-16,-0.0944,,0.000198807,-0.0407,-0.0444,,
2008-10-17,-0.0273,0.000214954,0.00019996,-0.0205,0.0229,,
2008-10-20,0.0228,0.000211494,0.000194193,0.0032,0.0188,,
2008-10-21,-0.0095,0.000211109,0.000193424,-0.0273,-0.0215,,
2008-10-22,-0.0514,0.000209571,0.000188618,-0.0428,-0.0592,,
2008-10-23,-0.0748,0.000209571,0.000188042,-0.0273,0.0046,,
2008-10-24,-0.1057,0.000214954,0.000193424,0.0222,-0.0432,,
2008-10-27,0.0082,0.000194962,0.000178045,0.0173,-0.0019,,
2008-10-28,0.0557,0.000203036,0.000179968,-0.0032,-0.0041,,
2008-10-29,-0.0302,0.000210725,0.000180737,0.0183,0.0678,,
2008-10-30,0.1195,0.000209187,0.000175738,-0.0207,-0.0297,,
2008-10-31,0.0261,0.000212263,0.00017843,-0.0277,0.0196,,
2008-11-03,0.0144,0.000211494,0.000179583,0.012,-0.0328,,
2008-11-04,0.0215,,0.000189195,0.0422,0.0748,,
2008-11-05,0.0244,0.000209571,0.000187657,-0.0194,-0.053,,
2008-11-06,-0.0756,0.000203805,0.000182467,-0.0136,-0.0533,,
2008-11-07,0.0387,,0.000183043,0.0027,0.0034,,
2008-11-10,0.0158,0.000209956,0.0001965,0.0169,0.0261,,
2008-11-11,-0.0206,0.000216876,0.00020342,-0.0182,-0.0383,,
2008-11-12,-0.0043,0.000212263,0.000197461,-0.0195,-0.0334,,
2008-11-13,-0.0315,0.000214569,0.000197269,-0.0178,0.0231,,
2008-11-14,-0.0002,,0.000207265,0.0532,-0.0123,,
2008-11-17,-0.0091,0.000231485,0.000216107,-0.0007,-0.0228,,
2008-11-18,-0.0391,0.000226872,0.000205342,-0.0125,-0.0111,,
2008-11-19,-0.0187,0.000228409,0.000204766,0.0045,-0.0071,,
2008-11-20,-0.067,0.000223412,0.0001965,0.0173,-0.0576,,
2008-11-21,0.058,0.000226487,0.000198038,0.0576,0.0055,,
2008-11-24,-0.0335,0.000225718,0.000198807,0.035,0.0693,,
2008-11-25,0.0136,0.000229563,0.00019996,-0.0012,-0.044,,
2008-11-26,0.0472,0.000222643,0.000193809,-0.0121,0.0469,,
2008-11-27,0.0327,,0.000193424,0,0,,
2008-11-28,0.0118,,0.000193424,0.0095,-0.0092,,
2008-12-01,-0.0162,0.000219567,0.000188042,-0.051,-0.0636,,
2008-12-02,-0.0335,0.000209956,0.000186119,0.0086,-0.0303,,
2008-12-03,-0.0005,0.000204958,0.000178045,-0.016,-0.0089,,
2008-12-04,-0.0158,0.000204574,0.000173047,-0.0065,-0.0494,,
2008-12-05,0.0214,0.000200729,0.000172278,-0.0174,-0.0484,,
2008-12-08,0.0748,0.000201498,0.00017074,0.0225,0.057,,
2008-12-09,0.0007,0.000198038,0.00017074,0.0065,-0.0159,,
2008-12-10,0.0362,0.000199576,0.000171125,0.0449,0.0286,,
2008-12-11,0.0075,,0.000169202,0.0221,0.0679,,
2008-12-12,-0.0438,0.000186119,0.000171125,-0.0073,-0.0186,,
2008-12-15,0.0493,0.000184581,0.000166895,0.0201,-0.0124,,
2008-12-16,0.0029,0.000182659,0.000164588,0.0075,-0.0019,,
2008-12-17,0.0071,0.000181121,0.000159974,0.0307,-0.0173,,
2008-12-18,0.0053,0.000180737,0.000150362,-0.0091,-0.0335,,
2008-12-19,0.0043,0.000174585,0.000158821,-0.027,-0.0004,,
2008-12-22,-0.0012,0.000176123,0.000160167,0.0117,-0.0284,,
2008-12-23,-0.0299,0.000175354,0.000161512,-0.0106,-0.0061,,
2008-12-24,-0.0138,0.000172662,0.000159205,0.0118,-0.0424,,
2008-12-26,-0.0094,0.000172278,0.000157667,0.0275,0.0305,,
2008-12-29,-0.0002,0.00017074,0.000154591,0.0048,0.0288,,
2008-12-30,0.0062,,0.000149978,-0.0061,-0.0071,,
2008-12-31,0,,0.000149978,0.0165,0.0745,,
2009-01-02,0.0293,0.000162666,0.000145363,-0.0054,0.0286,,
2009-01-05,0.014,0.000162281,0.000144979,-0.0246,0.0343,,
2009-01-06,0.0176,0.000163819,,0.0096,0.0154,,
2009-01-07,0.0284,0.000165742,0.000149209,-0.0281,-0.0684,,
2009-01-08,-0.0183,0.000161512,0.00014421,0.0152,-0.0112,,
2009-01-09,-0.0205,0.000166126,0.0001519,0.0005,0.0066,,
2009-01-12,-0.0205,0.000168049,0.000156898,-0.0398,-0.0357,,
2009-01-13,0.0095,0.000169202,0.000155553,-0.0002,0.0247,,
2009-01-14,0.0128,0.000164204,0.000154591,-0.0145,0.0007,,
2009-01-15,-0.0603,,0.000150362,-0.0019,-0.0047,,
2009-01-16,0.0215,0.000175738,0.000158052,0.0404,-0.0027,,
2009-01-19,0.0136,0.000173431,0.000159974,0,0,,
2009-01-20,-0.0207,0.000174585,0.000157667,0.0182,-0.0359,,
2009-01-21,-0.0206,0.000173431,0.000161128,-0.0059,0.026,,
2009-01-22,0.0114,0.000171894,0.000156898,0.0101,-0.0055,,
2009-01-23,-0.0205,0.000174585,0.000153822,0.0432,0.0384,,
2009-01-26,0,,,0.0147,0,,
2009-01-27,0,,,-0.0102,-0.0524,,
2009-01-28,0.0591,0.000173816,0.000152284,-0.0123,0.0148,,
2009-01-29,0.0074,0.000175738,0.000151323,0.0191,-0.0046,,
2009-01-30,-0.0038,0.000178814,0.000156898,0.0245,0.002,,
2009-02-02,-0.013,0.000189579,0.000154207,-0.0222,-0.0267,,
2009-02-03,0.0142,0.000198807,0.000169202,-0.0162,0.0032,,
2009-02-04,0.0277,0.000200729,0.000174969,0.0108,0,,
2009-02-05,-0.0146,0.000200729,0.000171125,0.0133,0.0209,,
2009-02-06,0.0275,0.000204958,0.000174969,0.0003,0.0084,,
2009-02-09,-0.0063,0.000203036,0.000171509,-0.0235,0.0104,,
2009-02-10,-0.0032,,0.00017074,0.0239,-0.0176,,
2009-02-11,-0.0072,0.000201113,0.000173047,0.0329,-0.003,,
2009-02-12,-0.0087,,0.000174969,0.005,0.0084,,
2009-02-13,0.0107,0.000198807,0.000173816,-0.0074,-0.0099,,
2009-02-16,-0.0142,0.000201882,0.000169971,0,0,,
2009-02-17,-0.0411,0.000209187,0.000181313,0.0271,-0.0618,,
2009-02-18,-0.0124,0.00021034,0.000188042,0.0111,-0.0206,,
2009-02-19,-0.0055,0.000202267,0.000183428,-0.0016,0.0363,,
2009-02-20,-0.0372,0.00020342,0.00017843,0.0263,-0.0092,,
2009-02-23,0.0315,0.000198422,0.000183812,-0.0072,-0.0149,,
2009-02-24,-0.0324,0.0001965,0.00017843,-0.0256,0.0224,,
2009-02-25,0.003,0.00019996,0.000176892,-0.0035,0.0313,,
2009-02-26,-0.0115,0.0001965,0.000180352,-0.0247,0.0363,,
2009-02-27,0.0078,0.000195731,0.000179583,-0.0003,-0.0083,,
2009-03-02,-0.0416,0.000196115,0.000178814,-0.0027,-0.0643,,
2009-03-03,0.0066,0.000195346,0.000177661,-0.0278,0.0206,,
2009-03-04,0.0329,0.000193424,0.00017843,-0.0076,0.0531,,
2009-03-05,-0.001,0.000193424,0.000177661,0.0232,-0.0321,,
2009-03-06,-0.003,0.000193809,0.000175546,0.0163,0.0263,,
2009-03-09,0.0158,0.000195346,0.000179583,-0.0259,0.0096,,
2009-03-10,0.0191,0.000192271,0.000173431,-0.0241,-0.0048,,
2009-03-11,0.0323,0.000188426,0.000172662,0.0165,-0.0367,,
2009-03-12,0.0008,0.000186888,0.000173047,0.0146,0.0614,,
2009-03-13,-0.0021,0.000186504,0.000173047,0.0066,-0.0064,,
2009-03-16,-0.0005,0.000190733,0.000171894,-0.0088,0.0143,,
2009-03-17,0.0341,0.000186888,0.000173431,-0.0056,0.0255,,
2009-03-18,0.0052,0.000186119,0.000166895,-0.0302,-0.017,,
2009-03-19,-0.007,0.000179968,0.000164588,0.0783,0.058,,
2009-03-20,0.0079,0.000183812,0.000161512,-0.0026,0.0035,,
2009-03-23,0.0244,0.000189964,0.000164588,-0.0039,0.0258,,
2009-03-24,0.0185,0.000191886,0.000168049,-0.0302,-0.0012,,
2009-03-25,0.006,0.000191886,0.000170356,0.0131,-0.0186,,
2009-03-26,0.012,0.000193809,0.000174585,0.0045,0.0132,,
2009-03-27,-0.0051,0.000193809,0.000175738,-0.0177,-0.0279,,
2009-03-30,-0.0324,0.000199576,0.000176507,-0.0081,-0.0474,,
2009-03-31,0.0073,,0.000178814,0.0078,0.0212,,
2009-04-01,0.0225,0.0001965,0.000174969,0.0038,-0.0175,,
2009-04-02,0.0354,0.000193809,0.000176507,-0.0202,0.0599,,
2009-04-03,0.0053,0.000194193,0.000175738,-0.013,0.0059,,
2009-04-06,0.011,0.0001965,0.000184966,-0.0269,-0.0184,,
2009-04-07,0.0017,0.000196884,0.000182659,0.0123,-0.0143,,
2009-04-08,-0.0293,0.000195731,0.000183812,0.0029,0.0103,,
2009-04-09,0.043,0.000195731,0.000179199,-0.0029,0.0329,,
2009-04-10,0.015,0.000195731,0.000176892,0,0,,
2009-04-13,0.0017,0.000194962,0.000179199,0.0142,-0.0128,,
2009-04-14,0.0033,0.000191886,0.000171894,-0.0042,0.006,,
2009-04-15,-0.0071,0.000187657,0.000170356,0.0021,-0.0065,,
2009-04-16,0.0027,0.000186888,0.000170356,-0.0151,0.0045,,
2009-04-17,-0.0058,0.000187657,0.000171509,-0.0135,0.0046,,
2009-04-20,0.0056,0.00018535,0.000166126,0.0226,-0.0531,,
2009-04-21,0.0003,0.000184966,0.000164588,-0.0055,0.0019,,
2009-04-22,0.0144,0.00018535,0.000165357,0.011,0.0021,,
2009-04-23,0.0094,0.000186119,0.000165742,0.0158,0.0049,,
2009-04-24,-0.0107,0.000182274,0.000161512,0.0085,0.0218,,
2009-04-27,-0.0105,0.000182274,0.000164204,-0.0068,-0.025,,
2009-04-28,-0.0295,0.000175738,0.000155553,-0.0161,-0.0051,,
2009-04-29,0.0294,0.000176123,0.000156129,0.0078,0.0198,,
2009-04-30,0.0231,0.000179968,0.000157283,-0.0101,0.0033,,
2009-05-01,0,,,-0.0035,0.036,,
2009-05-04,0.0209,0.00018535,0.000168049,0.0158,0.0173,,
2009-05-05,0,,,0.0023,-0.0063,,
2009-05-06,-0.0032,0.000186888,0.000160743,0.0075,0.0336,,
2009-05-07,0.0055,0.000195731,0.000169202,0.0049,0.0127,,
